unit_id,model_name,segment,engine_type,trim_name,color_name,color_type,upholstery_material,upholstery_color,shift_name,production_start_date,start_year,start_quarter,start_month,start_month_name,production_end_date,total_actual_labor_hours,total_actual_cycle_time_minutes,total_material_cost,total_labor_cost,total_rework_cost,total_cost,final_qc_status
JP-0023533,Jungle Tiger,SUV,2.0L Petrol,Luxury,Forest Green,Metallic,Leather,Black,Morning,2025-07-26,2025,3,7,July,2025-07-26,6.0456666666666665,370.54,12388.75,337.9562708333333,0.0,12726.71,Pass
JP-0023534,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Arctic White,Solid,Leatherette,Grey,Night,2025-07-26,2025,3,7,July,2025-07-26,5.956999999999999,410.42,10960.34,383.6897208333333,0.0,11344.03,Pass
JP-0023535,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Arctic White,Solid,Leatherette,Grey,Morning,2025-07-26,2025,3,7,July,2025-07-26,5.882333333333333,352.94,11034.75,336.3198625,0.0,11371.07,Pass
JP-0023536,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Steel Grey,Metallic,Fabric,Black,Morning,2025-07-26,2025,3,7,July,2025-07-26,5.994,373.14,11136.65,318.0492625,0.0,11454.7,Pass
JP-0023537,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Steel Grey,Metallic,Fabric,Black,Morning,2025-07-26,2025,3,7,July,2025-07-26,6.398666666666667,383.92,11195.29,348.292175,0.0,11543.58,Pass
JP-0023538,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leather,Beige,Night,2025-07-26,2025,3,7,July,2025-07-26,5.7748333333333335,386.89,10387.29,358.877475,1.42,10747.59,Pass
JP-0023539,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leather,Beige,Morning,2025-07-26,2025,3,7,July,2025-07-26,6.1933333333333325,413.3,10443.36,359.23043333333334,0.0,10802.59,Pass
JP-0023540,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leather,Beige,Evening,2025-07-26,2025,3,7,July,2025-07-26,6.329666666666666,421.08,10380.33,338.97527916666667,0.0,10719.31,Pass
JP-0023541,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leatherette,Grey,Night,2025-07-26,2025,3,7,July,2025-07-26,6.211666666666668,416.7,10248.69,380.4182375,0.0,10629.11,Pass
JP-0023542,Jungle Tiger,SUV,2.0L Petrol,Base,Arctic White,Solid,Leather,Beige,Evening,2025-07-26,2025,3,7,July,2025-07-26,5.836833333333334,372.21,10257.3,342.1399333333333,46.92,10646.36,Rework
JP-0023543,Jungle Tiger,SUV,2.0L Petrol,Base,Arctic White,Solid,Leather,Beige,Morning,2025-07-26,2025,3,7,July,2025-07-26,6.386333333333334,401.28,10269.87,331.6005666666667,0.0,10601.47,Pass
JP-0023544,Jungle Tiger,SUV,2.0L Petrol,Base,Arctic White,Solid,Leather,Beige,Night,2025-07-26,2025,3,7,July,2025-07-26,6.089833333333333,375.59,10241.95,387.1905833333333,0.0,10629.14,Pass
JP-0023545,Jungle Lynx,Sedan,1.6L Diesel,Luxury,Crimson Red,Metallic,Fabric,Black,Night,2025-07-26,2025,3,7,July,2025-07-26,5.953666666666666,410.92,12961.89,341.7293291666667,0.0,13303.62,Pass
JP-0023546,Jungle Lynx,Sedan,1.6L Diesel,Luxury,Crimson Red,Metallic,Fabric,Black,Evening,2025-07-26,2025,3,7,July,2025-07-26,6.306166666666667,378.37,12728.83,346.04850833333336,0.0,13074.88,Pass
JP-0023547,Jungle Lynx,Sedan,1.6L Diesel,Luxury,Crimson Red,Metallic,Fabric,Black,Evening,2025-07-26,2025,3,7,July,2025-07-26,5.916333333333333,354.98,12813.43,331.1766625,6.5,13151.11,Rework
JP-0023548,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Forest Green,Metallic,Leatherette,Grey,Night,2025-07-26,2025,3,7,July,2025-07-26,6.142166666666666,410.83,11199.02,347.9104458333333,0.0,11546.93,Pass
JP-0023549,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Leatherette,Grey,Night,2025-07-27,2025,3,7,July,2025-07-28,6.617333333333334,483.04,10959.6,368.3381,0.0,11327.94,Pass
JP-0023550,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Leatherette,Grey,Evening,2025-07-27,2025,3,7,July,2025-07-27,5.821000000000001,349.26,10781.84,336.53721666666667,0.0,11118.38,Pass
JP-0023551,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Steel Grey,Metallic,Leatherette,Grey,Night,2025-07-27,2025,3,7,July,2025-07-27,6.177666666666667,385.66,10956.7,332.0683125,0.0,11288.77,Pass
JP-0023552,Jungle Owl,EV,Electric,Base,Forest Green,Metallic,Leather,Black,Morning,2025-07-27,2025,3,7,July,2025-07-27,6.093333333333333,437.7,11671.46,326.20835416666665,0.0,11997.67,Pass
JP-0023553,Jungle Owl,EV,Electric,Base,Forest Green,Metallic,Leather,Black,Morning,2025-07-27,2025,3,7,July,2025-07-27,6.087166666666667,365.23,11639.19,334.98805833333336,0.0,11974.18,Pass
JP-0023554,Jungle Owl,EV,Electric,Base,Forest Green,Metallic,Leather,Black,Morning,2025-07-27,2025,3,7,July,2025-07-27,5.956500000000001,418.89,11422.96,359.8890125,0.0,11782.85,Pass
JP-0023555,Jungle Fennec,Hatchback,1.4L Petrol,Base,Ocean Blue,Metallic,Leather,Beige,Morning,2025-07-27,2025,3,7,July,2025-07-27,6.178,390.38,10499.87,344.9050125,0.0,10844.78,Pass
JP-0023556,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Steel Grey,Metallic,Leather,Beige,Evening,2025-07-27,2025,3,7,July,2025-07-27,5.617500000000001,363.85,11243.62,335.44019583333335,0.0,11579.06,Pass
JP-0023557,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Steel Grey,Metallic,Leather,Beige,Evening,2025-07-27,2025,3,7,July,2025-07-27,5.786666666666666,394.8,11180.25,318.74580833333334,0.0,11499.0,Pass
JP-0023558,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Steel Grey,Metallic,Leather,Beige,Morning,2025-07-27,2025,3,7,July,2025-07-27,6.338666666666668,380.32,11319.78,342.1594541666667,0.0,11661.94,Pass
JP-0023559,Jungle Owl,EV,Electric,Base,Forest Green,Metallic,Fabric,Black,Evening,2025-07-27,2025,3,7,July,2025-07-27,6.066333333333335,389.98,11476.01,353.43432083333335,0.0,11829.44,Pass
JP-0023560,Jungle Owl,EV,Electric,Base,Forest Green,Metallic,Fabric,Black,Morning,2025-07-27,2025,3,7,July,2025-07-27,5.644666666666667,389.78,11380.55,330.5936291666667,0.0,11711.14,Pass
JP-0023561,Jungle Owl,EV,Electric,Base,Forest Green,Metallic,Fabric,Black,Night,2025-07-27,2025,3,7,July,2025-07-27,6.016666666666667,376.4,11385.46,337.9864666666667,0.0,11723.45,Pass
JP-0023562,Jungle Owl,EV,Electric,Base,Forest Green,Metallic,Fabric,Black,Night,2025-07-27,2025,3,7,July,2025-07-27,6.103,366.18,11493.33,385.7887833333333,0.0,11879.12,Pass
JP-0023563,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Crimson Red,Metallic,Fabric,Black,Morning,2025-07-27,2025,3,7,July,2025-07-27,6.022,388.52,11033.32,345.8377458333334,0.0,11379.16,Pass
JP-0023564,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Crimson Red,Metallic,Fabric,Black,Night,2025-07-27,2025,3,7,July,2025-07-27,5.619333333333333,357.66,10877.13,319.912275,0.0,11197.04,Pass
JP-0023565,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Crimson Red,Metallic,Fabric,Black,Morning,2025-07-27,2025,3,7,July,2025-07-27,6.5055000000000005,436.43,10980.45,345.8765208333333,0.0,11326.33,Pass
JP-0023566,Jungle Lynx,Sedan,1.6L Diesel,Base,Copper Bronze,Pearl,Leatherette,Grey,Evening,2025-07-27,2025,3,7,July,2025-07-27,6.044,394.14,10826.32,340.86379166666666,0.0,11167.18,Pass
JP-0023567,Jungle Lynx,Sedan,1.6L Diesel,Base,Copper Bronze,Pearl,Leatherette,Grey,Night,2025-07-27,2025,3,7,July,2025-07-27,6.504666666666667,399.58,10901.02,319.44660833333336,0.0,11220.47,Pass
JP-0023568,Jungle Lynx,Sedan,1.6L Diesel,Base,Copper Bronze,Pearl,Leatherette,Grey,Morning,2025-07-27,2025,3,7,July,2025-07-27,6.0055000000000005,360.33,10629.11,345.1460208333333,0.0,10974.26,Pass
JP-0023569,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Evening,2025-07-27,2025,3,7,July,2025-07-27,6.058166666666667,415.09,10499.93,354.8292875,0.0,10854.76,Pass
JP-0023570,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Morning,2025-07-27,2025,3,7,July,2025-07-27,5.769333333333333,346.16,10401.36,357.9854041666667,0.0,10759.35,Pass
JP-0023571,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Morning,2025-07-27,2025,3,7,July,2025-07-27,6.171166666666666,426.87,10383.64,380.9027125,0.0,10764.54,Pass
JP-0023572,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Black,Evening,2025-07-27,2025,3,7,July,2025-07-27,6.019500000000002,361.17,10323.75,366.6878916666666,0.0,10690.44,Pass
JP-0023573,Jungle Fennec,Hatchback,1.4L Petrol,Base,Midnight Black,Solid,Leather,Black,Night,2025-07-27,2025,3,7,July,2025-07-27,6.105333333333335,448.42,10570.25,346.01914166666666,0.0,10916.27,Pass
JP-0023574,Jungle Fennec,Hatchback,1.4L Petrol,Base,Midnight Black,Solid,Leather,Black,Evening,2025-07-27,2025,3,7,July,2025-07-27,6.136833333333333,413.11,10216.39,346.7847541666667,0.0,10563.17,Pass
JP-0023575,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Arctic White,Solid,Leather,Beige,Night,2025-07-28,2025,3,7,July,2025-07-28,5.700166666666666,387.11,10743.36,375.694675,0.0,11119.05,Pass
JP-0023576,Jungle Lynx,Sedan,1.6L Diesel,Base,Crimson Red,Metallic,Leatherette,Grey,Night,2025-07-28,2025,3,7,July,2025-07-28,5.715333333333335,412.32,10792.19,369.1858333333333,0.0,11161.38,Pass
JP-0023577,Jungle Lynx,Sedan,1.6L Diesel,Base,Crimson Red,Metallic,Leatherette,Grey,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.227166666666666,415.93,10640.91,295.98799583333334,0.0,10936.9,Pass
JP-0023578,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Fabric,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.146000000000001,386.86,10390.74,348.7778625,0.0,10739.52,Pass
JP-0023579,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Fabric,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.304,378.24,10400.5,324.1872833333333,0.0,10724.69,Pass
JP-0023580,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Fabric,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.526833333333333,399.61,10271.88,355.8884208333333,0.0,10627.77,Pass
JP-0023581,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Fabric,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.182166666666666,403.93,10462.6,348.8716583333333,0.0,10811.47,Pass
JP-0023582,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leatherette,Grey,Night,2025-07-28,2025,3,7,July,2025-07-28,6.4528333333333325,416.37,11572.97,371.9672208333333,0.0,11944.94,Pass
JP-0023583,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leatherette,Grey,Night,2025-07-28,2025,3,7,July,2025-07-28,6.008833333333333,360.53,11431.93,345.2565875,0.0,11777.19,Pass
JP-0023584,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leatherette,Grey,Evening,2025-07-28,2025,3,7,July,2025-07-28,5.915500000000001,375.73,11563.76,360.19774583333333,0.0,11923.96,Pass
JP-0023585,Jungle Owl,EV,Electric,Base,Steel Grey,Metallic,Leatherette,Grey,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.001166666666666,360.07,11454.43,348.14270416666665,668.49,12471.06,Rework
JP-0023586,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Fabric,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.939333333333334,386.26,11484.13,341.8685291666667,0.0,11826.0,Pass
JP-0023587,Jungle Owl,EV,Electric,Base,Copper Bronze,Pearl,Fabric,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,5.977166666666667,438.63,11323.18,359.83365833333335,0.0,11683.01,Pass
JP-0023588,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Black,Night,2025-07-28,2025,3,7,July,2025-07-28,6.262166666666667,419.13,10371.88,357.55965833333335,0.0,10729.44,Pass
JP-0023589,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Steel Grey,Metallic,Fabric,Black,Night,2025-07-28,2025,3,7,July,2025-07-28,6.4558333333333335,435.05,12465.58,347.5246583333333,0.0,12813.1,Pass
JP-0023590,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Steel Grey,Metallic,Fabric,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.001333333333333,360.08,12653.79,320.17187083333334,0.0,12973.96,Pass
JP-0023591,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Steel Grey,Metallic,Fabric,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.379000000000001,382.74,12634.04,336.4562291666667,0.0,12970.5,Pass
JP-0023592,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Copper Bronze,Pearl,Leather,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.128166666666667,401.79,12584.51,336.64505,0.0,12921.16,Pass
JP-0023593,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leather,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.662166666666667,365.33,10492.7,320.6129583333333,0.0,10813.31,Pass
JP-0023594,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leather,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.706,342.36,10275.68,374.93778333333336,0.0,10650.62,Pass
JP-0023595,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leather,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.211500000000001,382.29,10395.4,331.1902291666667,0.0,10726.59,Pass
JP-0023596,Jungle Fennec,Hatchback,1.4L Petrol,Base,Pearl Ivory,Pearl,Leather,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,5.7831666666666655,401.39,10567.93,324.8002458333333,0.0,10892.73,Pass
JP-0023597,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Pearl Ivory,Pearl,Fabric,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.871,393.26,10869.76,348.16932916666667,0.0,11217.93,Pass
JP-0023598,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Pearl Ivory,Pearl,Fabric,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.614333333333334,336.86,10928.99,351.5143708333333,0.0,11280.5,Pass
JP-0023599,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Pearl Ivory,Pearl,Fabric,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.9526666666666666,363.96,10988.39,351.34865833333333,0.0,11339.74,Pass
JP-0023600,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Leatherette,Grey,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.152333333333335,403.34,10379.3,364.0031375,0.0,10743.3,Pass
JP-0023601,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Leatherette,Grey,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.198333333333333,371.9,10348.72,332.30912083333334,0.0,10681.03,Pass
JP-0023602,Jungle Fennec,Hatchback,1.4L Petrol,Base,Arctic White,Solid,Leatherette,Grey,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.026833333333332,395.51,10539.67,297.64046666666667,0.0,10837.31,Pass
JP-0023603,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Leather,Beige,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.907666666666668,400.36,10887.71,353.642425,0.0,11241.35,Pass
JP-0023604,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Leather,Beige,Night,2025-07-28,2025,3,7,July,2025-07-28,6.046499999999999,422.39,10797.52,350.5620583333333,0.0,11148.08,Pass
JP-0023605,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.7825,402.05,10320.48,363.9191083333333,0.0,10684.4,Pass
JP-0023606,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.260833333333333,445.05,10503.5,340.4981375,0.0,10844.0,Pass
JP-0023607,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Black,Night,2025-07-28,2025,3,7,July,2025-07-28,5.951166666666666,399.87,10276.56,339.39484166666665,3.95,10619.9,Rework
JP-0023608,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leather,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,5.861666666666667,351.7,10357.92,320.5564708333333,0.0,10678.48,Pass
JP-0023609,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Ocean Blue,Metallic,Leatherette,Grey,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.112666666666668,465.46,11319.75,341.8876125,0.0,11661.64,Pass
JP-0023610,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Ocean Blue,Metallic,Leatherette,Grey,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.0921666666666665,365.53,11299.62,330.13002916666665,0.0,11629.75,Pass
JP-0023611,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Ocean Blue,Metallic,Leatherette,Grey,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.329833333333335,379.79,11143.06,340.4048583333333,0.0,11483.46,Pass
JP-0023612,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Ocean Blue,Metallic,Leatherette,Grey,Evening,2025-07-28,2025,3,7,July,2025-07-28,5.736999999999999,385.72,11284.48,338.5649458333333,0.0,11623.04,Pass
JP-0023613,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leatherette,Grey,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.135833333333333,433.15,10295.37,357.3715375,0.0,10652.74,Pass
JP-0023614,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leatherette,Grey,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.6885,355.01,10328.93,315.4920416666667,0.0,10644.42,Pass
JP-0023615,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leatherette,Grey,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.182666666666666,399.46,10292.54,334.47925,0.0,10627.02,Pass
JP-0023616,Jungle Fennec,Hatchback,1.4L Petrol,Base,Steel Grey,Metallic,Leatherette,Grey,Night,2025-07-28,2025,3,7,July,2025-07-28,5.8775,352.65,10523.49,308.66975833333333,0.0,10832.16,Pass
JP-0023617,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Steel Grey,Metallic,Leather,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.8565000000000005,409.39,11171.03,314.1667041666667,95.52,11580.72,Rework
JP-0023618,Jungle Lynx,Sedan,1.6L Diesel,Base,Copper Bronze,Pearl,Leather,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,5.897333333333334,377.04,10682.49,315.0167,0.0,10997.51,Pass
JP-0023619,Jungle Lynx,Sedan,1.6L Diesel,Base,Copper Bronze,Pearl,Leather,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,5.7766666666666655,396.0,10776.09,324.6670916666667,0.0,11100.76,Pass
JP-0023620,Jungle Lynx,Sedan,1.6L Diesel,Base,Copper Bronze,Pearl,Leather,Black,Night,2025-07-28,2025,3,7,July,2025-07-28,6.086666666666665,381.4,10947.72,346.195925,0.0,11293.92,Pass
JP-0023621,Jungle Lynx,Sedan,1.6L Diesel,Base,Copper Bronze,Pearl,Leather,Black,Night,2025-07-28,2025,3,7,July,2025-07-28,5.849666666666666,350.98,10622.73,296.792125,0.0,10919.52,Pass
JP-0023622,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Leatherette,Grey,Night,2025-07-28,2025,3,7,July,2025-07-28,6.176666666666666,436.3,10337.52,333.0040041666667,0.0,10670.52,Pass
JP-0023623,Jungle Lynx,Sedan,1.6L Diesel,Comfort,Steel Grey,Metallic,Leather,Beige,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.279833333333333,428.09,11220.38,361.5076833333333,0.0,11581.89,Pass
JP-0023624,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Ocean Blue,Metallic,Leather,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.946666666666667,384.8,12609.44,341.89055833333333,0.0,12951.33,Pass
JP-0023625,Jungle Fennec,Hatchback,1.4L Petrol,Luxury,Ocean Blue,Metallic,Leather,Black,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.685833333333332,341.15,12674.89,305.4790791666667,0.0,12980.37,Pass
JP-0023626,Jungle Tiger,SUV,2.0L Petrol,Base,Ocean Blue,Metallic,Leather,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.146,406.46,10157.31,323.6399666666667,0.0,10480.95,Pass
JP-0023627,Jungle Tiger,SUV,2.0L Petrol,Base,Ocean Blue,Metallic,Leather,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,5.9818333333333324,393.51,10090.28,339.5537375,0.0,10429.83,Pass
JP-0023628,Jungle Tiger,SUV,2.0L Petrol,Base,Ocean Blue,Metallic,Leather,Black,Night,2025-07-28,2025,3,7,July,2025-07-28,6.001,360.06,10284.35,347.7725708333333,0.0,10632.12,Pass
JP-0023629,Jungle Fennec,Hatchback,1.4L Petrol,Comfort,Forest Green,Metallic,Leatherette,Grey,Evening,2025-07-28,2025,3,7,July,2025-07-28,5.826333333333333,369.48,10945.08,350.9679375,0.0,11296.05,Pass
JP-0023630,Jungle Tiger,SUV,2.0L Petrol,Base,Pearl Ivory,Pearl,Leather,Black,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.3180000000000005,419.98,10132.99,365.1277875,0.0,10498.12,Pass
JP-0023631,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Leather,Beige,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.375833333333333,432.75,10804.37,356.40420416666666,0.0,11160.77,Pass
JP-0023632,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Leather,Beige,Morning,2025-07-28,2025,3,7,July,2025-07-28,5.962833333333333,357.77,10749.76,332.1299666666667,0.0,11081.89,Pass
JP-0023633,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Leather,Beige,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.479666666666668,388.78,10598.71,336.6765958333333,147.9,11083.29,Rework
JP-0023634,Jungle Lynx,Sedan,1.6L Diesel,Base,Midnight Black,Solid,Leather,Beige,Evening,2025-07-28,2025,3,7,July,2025-07-28,6.134666666666667,368.08,10906.69,336.17724166666665,0.0,11242.87,Pass
JP-0023635,Jungle Owl,EV,Electric,Comfort,Midnight Black,Solid,Leatherette,Grey,Night,2025-07-28,2025,3,7,July,2025-07-28,5.756,387.36,12432.46,366.8767666666667,0.0,12799.34,Pass
JP-0023636,Jungle Owl,EV,Electric,Comfort,Midnight Black,Solid,Leatherette,Grey,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.2095,384.97,12512.59,352.95895,0.0,12865.55,Pass
JP-0023637,Jungle Owl,EV,Electric,Comfort,Midnight Black,Solid,Leatherette,Grey,Night,2025-07-28,2025,3,7,July,2025-07-28,5.948166666666667,356.89,12386.22,340.2700625,0.0,12726.49,Pass
JP-0023638,Jungle Fennec,Hatchback,1.4L Petrol,Base,Midnight Black,Solid,Leather,Beige,Evening,2025-07-28,2025,3,7,July,2025-07-28,5.9635,357.81,10542.23,319.296025,0.0,10861.53,Pass
JP-0023639,Jungle Fennec,Hatchback,1.4L Petrol,Base,Midnight Black,Solid,Leather,Beige,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.206333333333334,414.38,10404.98,340.2979041666667,0.0,10745.28,Pass
JP-0023640,Jungle Fennec,Hatchback,1.4L Petrol,Base,Midnight Black,Solid,Leather,Beige,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.186166666666667,371.17,10453.21,320.6395833333333,0.0,10773.85,Pass
JP-0023641,Jungle Owl,EV,Electric,Base,Pearl Ivory,Pearl,Leatherette,Grey,Morning,2025-07-28,2025,3,7,July,2025-07-28,6.067666666666666,393.16,11542.41,348.35089166666666,0.0,11890.76,Pass
JP-0023642,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Beige,Evening,2025-07-29,2025,3,7,July,2025-07-29,6.442666666666667,437.86,10415.23,341.56675416666667,0.0,10756.8,Pass
JP-0023643,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Beige,Morning,2025-07-29,2025,3,7,July,2025-07-29,6.094166666666666,382.35,10494.88,325.01850833333333,0.0,10819.9,Pass
JP-0023644,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Beige,Evening,2025-07-29,2025,3,7,July,2025-07-29,5.878666666666667,396.62,10437.29,379.6074125,0.0,10816.9,Pass
JP-0023645,Jungle Fennec,Hatchback,1.4L Petrol,Base,Crimson Red,Metallic,Leather,Beige,Night,2025-07-29,2025,3,7,July,2025-07-29,5.902833333333334,354.17,10409.55,346.7789416666667,0.0,10756.33,Pass
JP-0023646,Jungle Fennec,Hatchback,1.4L Petrol,Base,Forest Green,Metallic,Leather,Black,Evening,2025-07-29,2025,3,7,July,2025-07-29,5.975333333333334,380.82,10406.75,334.66544166666665,0.0,10741.42,Pass
