defect_id,detected_date_id,detected_date,year,month,month_name,part_name,part_category,supplier_name,reliability_score,station_name,station_type,defect_type,severity,resolution,rework_cost,rework_time_minutes
1818,20250607,2025-06-07,2025,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,9.48,25.1
1819,20250608,2025-06-08,2025,6,June,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,accepted_with_deviation,1.85,24.5
1820,20250608,2025-06-08,2025,6,June,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,176.93,27.7
1821,20250608,2025-06-08,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,accepted_with_deviation,1.41,18.7
1822,20250608,2025-06-08,2025,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,accepted_with_deviation,1.37,18.1
1823,20250609,2025-06-09,2025,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,119.41,18.8
1824,20250609,2025-06-09,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,97.7,29.5
1825,20250609,2025-06-09,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,676.74,45.4
1826,20250609,2025-06-09,2025,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,critical,rework,576.86,113.2
1827,20250609,2025-06-09,2025,6,June,,,,,Welding - Station 03,Welding,dimensional,major,rework,26.21,69.3
1828,20250610,2025-06-10,2025,6,June,,,,,Painting - Station 05,Painting,cosmetic,major,rework,20.2,53.4
1829,20250610,2025-06-10,2025,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,major,rework,20.09,53.1
1830,20250610,2025-06-10,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,668.14,22.6
1831,20250610,2025-06-10,2025,6,June,,,,,Welding - Station 01,Welding,dimensional,minor,rework,3.92,10.4
1832,20250610,2025-06-10,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,676.1,43.7
1833,20250610,2025-06-10,2025,6,June,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,104.17,11.1
1834,20250610,2025-06-10,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,major,rework,159.77,59.3
1835,20250611,2025-06-11,2025,6,June,,,,,Welding - Station 02,Welding,dimensional,minor,rework,8.08,21.4
1836,20250611,2025-06-11,2025,6,June,,,,,Welding - Station 01,Welding,dimensional,minor,rework,7.31,19.3
1837,20250611,2025-06-11,2025,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,159.03,20.4
1838,20250611,2025-06-11,2025,6,June,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,90.71,43.9
1839,20250611,2025-06-11,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,critical,rework,182.86,120.3
1840,20250611,2025-06-11,2025,6,June,ECU Module v7,Electrical,"Rodriguez, Figueroa and Sanchez",88.0,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,accepted_with_deviation,0.84,11.1
1841,20250611,2025-06-11,2025,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,161.49,18.8
1842,20250611,2025-06-11,2025,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,8.11,21.4
1843,20250611,2025-06-11,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,critical,rework,705.94,122.6
1844,20250612,2025-06-12,2025,6,June,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,104.51,12.0
1845,20250612,2025-06-12,2025,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,major,rework,165.31,37.0
1846,20250612,2025-06-12,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,664.53,13.1
1847,20250612,2025-06-12,2025,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,rework,179.0,73.2
1848,20250612,2025-06-12,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,148.16,28.6
1849,20250612,2025-06-12,2025,6,June,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,rework,97.59,62.1
1850,20250612,2025-06-12,2025,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,rework,138.18,66.1
1851,20250612,2025-06-12,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,critical,scrap,398.26,137.7
1852,20250613,2025-06-13,2025,6,June,ECU Module v7,Electrical,"Rodriguez, Figueroa and Sanchez",88.0,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,48.92,18.5
1853,20250613,2025-06-13,2025,6,June,,,,,Welding - Station 01,Welding,dimensional,major,rework,24.19,63.9
1854,20250613,2025-06-13,2025,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,163.76,24.8
1855,20250613,2025-06-13,2025,6,June,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,79.63,14.7
1856,20250613,2025-06-13,2025,6,June,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,80.28,16.4
1857,20250613,2025-06-13,2025,6,June,,,,,Welding - Station 01,Welding,dimensional,minor,rework,6.96,18.4
1858,20250614,2025-06-14,2025,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,124.42,29.7
1859,20250615,2025-06-15,2025,6,June,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,8.63,22.8
1860,20250615,2025-06-15,2025,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,rework,162.08,20.4
1861,20250615,2025-06-15,2025,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,major,rework,140.39,74.2
1862,20250616,2025-06-16,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,rework,93.19,17.6
1863,20250616,2025-06-16,2025,6,June,,,,,Painting - Station 04,Painting,cosmetic,major,rework,23.63,62.4
1864,20250616,2025-06-16,2025,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,accepted_with_deviation,2.16,28.6
1865,20250616,2025-06-16,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,99.34,33.8
1866,20250617,2025-06-17,2025,6,June,,,,,Welding - Station 03,Welding,dimensional,minor,rework,9.68,25.6
1867,20250617,2025-06-17,2025,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,118.92,15.2
1868,20250617,2025-06-17,2025,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,minor,accepted_with_deviation,1.89,24.9
1869,20250617,2025-06-17,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,101.98,40.8
1870,20250617,2025-06-17,2025,6,June,,,,,Quality Check - Station 19,Quality Check,dimensional,minor,rework,4.72,12.5
1871,20250617,2025-06-17,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,149.98,33.4
1872,20250617,2025-06-17,2025,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,accepted_with_deviation,1.68,22.2
1873,20250617,2025-06-17,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,112.23,67.9
1874,20250617,2025-06-17,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,critical,scrap,2670.31,84.6
1875,20250617,2025-06-17,2025,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,critical,scrap,494.02,109.3
1876,20250617,2025-06-17,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,145.18,20.7
1877,20250618,2025-06-18,2025,6,June,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,191.99,67.5
1878,20250618,2025-06-18,2025,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,7.34,19.4
1879,20250618,2025-06-18,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,critical,rework,715.52,147.9
1880,20250618,2025-06-18,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,accepted_with_deviation,1.46,19.3
1881,20250618,2025-06-18,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,670.15,28.0
1882,20250618,2025-06-18,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,accepted_with_deviation,1.78,23.5
1883,20250618,2025-06-18,2025,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,123.24,26.6
1884,20250618,2025-06-18,2025,6,June,ECU Module v7,Electrical,"Rodriguez, Figueroa and Sanchez",88.0,Electrical Assembly - Station 14,Electrical Assembly,electrical,major,rework,53.55,30.8
1885,20250618,2025-06-18,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,accepted_with_deviation,0.83,11.0
1886,20250619,2025-06-19,2025,6,June,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,82.96,23.5
1887,20250619,2025-06-19,2025,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,545.3,29.8
1888,20250619,2025-06-19,2025,6,June,,,,,Welding - Station 03,Welding,dimensional,minor,rework,9.14,24.2
1889,20250619,2025-06-19,2025,6,June,,,,,Welding - Station 01,Welding,dimensional,minor,accepted_with_deviation,1.71,22.6
1890,20250619,2025-06-19,2025,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,554.84,55.0
1891,20250619,2025-06-19,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,rework,682.55,60.7
1892,20250619,2025-06-19,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,critical,rework,131.58,119.0
1893,20250619,2025-06-19,2025,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,minor,rework,539.52,14.5
1894,20250619,2025-06-19,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,accepted_with_deviation,1.13,14.9
1895,20250619,2025-06-19,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,141.57,11.2
1896,20250620,2025-06-20,2025,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,7.66,20.2
1897,20250620,2025-06-20,2025,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,118.71,16.9
1898,20250620,2025-06-20,2025,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,major,rework,128.94,41.7
1899,20250620,2025-06-20,2025,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,major,accepted_with_deviation,2.46,32.5
1900,20250620,2025-06-20,2025,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,9.59,25.3
1901,20250622,2025-06-22,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,667.04,19.7
1902,20250622,2025-06-22,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,144.79,19.7
1903,20250622,2025-06-22,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,rework,141.42,10.8
1904,20250623,2025-06-23,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 06,Powertrain Assembly,functional,major,rework,672.22,33.4
1905,20250623,2025-06-23,2025,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 09,Chassis Assembly,assembly,minor,rework,158.79,11.7
1906,20250623,2025-06-23,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,147.17,26.0
1907,20250623,2025-06-23,2025,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,117.61,11.7
1908,20250623,2025-06-23,2025,6,June,Center Console,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,major,rework,194.37,73.8
1909,20250623,2025-06-23,2025,6,June,Dashboard Panel v5,Interior,Davis-Abbott,83.4,Interior Assembly - Station 10,Interior Assembly,assembly,critical,accepted_with_deviation,5.63,74.4
1910,20250624,2025-06-24,2025,6,June,,,,,Welding - Station 03,Welding,dimensional,critical,rework,38.84,102.6
1911,20250624,2025-06-24,2025,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,major,rework,28.3,74.8
1912,20250624,2025-06-24,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 12,Interior Assembly,assembly,minor,accepted_with_deviation,1.43,18.9
1913,20250624,2025-06-24,2025,6,June,,,,,Painting - Station 05,Painting,cosmetic,critical,scrap,41.83,110.6
1914,20250624,2025-06-24,2025,6,June,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,8.53,22.5
1915,20250625,2025-06-25,2025,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,rework,9.88,26.1
1916,20250625,2025-06-25,2025,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 07,Powertrain Assembly,functional,critical,rework,584.23,132.7
1917,20250625,2025-06-25,2025,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,accepted_with_deviation,2.12,28.1
1918,20250625,2025-06-25,2025,6,June,Backup Camera v6,Safety,Cole LLC,99.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,105.48,14.6
1919,20250625,2025-06-25,2025,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,121.91,23.1
1920,20250625,2025-06-25,2025,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,123.12,28.6
1921,20250625,2025-06-25,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,90.74,11.1
1922,20250625,2025-06-25,2025,6,June,,,,,Painting - Station 04,Painting,cosmetic,minor,rework,5.91,15.6
1923,20250625,2025-06-25,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 13,Electrical Assembly,electrical,minor,rework,90.71,11.0
1924,20250626,2025-06-26,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,143.29,15.7
1925,20250626,2025-06-26,2025,6,June,Brake Caliper v4,Chassis,Blair PLC,99.0,Chassis Assembly - Station 08,Chassis Assembly,assembly,major,scrap,640.16,60.0
1926,20250626,2025-06-26,2025,6,June,ABS Unit v4,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,accepted_with_deviation,1.76,23.2
1927,20250626,2025-06-26,2025,6,June,Grille v2,Exterior,Arnold Ltd,99.0,Exterior Trim - Station 15,Exterior Trim,cosmetic,minor,rework,122.63,25.0
1928,20250626,2025-06-26,2025,6,June,Battery Pack v2,Electrical,Wolfe LLC,91.2,Electrical Assembly - Station 14,Electrical Assembly,electrical,minor,accepted_with_deviation,0.93,12.3
1929,20250626,2025-06-26,2025,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,9.13,24.1
1930,20250626,2025-06-26,2025,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,544.82,28.5
1931,20250626,2025-06-26,2025,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,122.84,27.8
1932,20250626,2025-06-26,2025,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,119.79,19.8
1933,20250626,2025-06-26,2025,6,June,Electric Motor v6,Powertrain,Wyatt Inc,85.8,Powertrain Assembly - Station 07,Powertrain Assembly,functional,major,accepted_with_deviation,4.83,63.8
1934,20250626,2025-06-26,2025,6,June,Shock Absorber v3,Chassis,Wyatt Inc,85.8,Chassis Assembly - Station 09,Chassis Assembly,assembly,critical,rework,205.71,143.8
1935,20250626,2025-06-26,2025,6,June,,,,,Final Assembly - Station 18,Final Assembly,assembly,minor,accepted_with_deviation,1.63,21.5
1936,20250627,2025-06-27,2025,6,June,Crash Sensor v5,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,minor,rework,94.13,23.1
1937,20250627,2025-06-27,2025,6,June,Crash Sensor v5,Safety,"Rodriguez, Figueroa and Sanchez",88.0,Safety Systems - Station 17,Safety Systems,functional,major,accepted_with_deviation,3.62,47.8
1938,20250628,2025-06-28,2025,6,June,,,,,Painting - Station 05,Painting,cosmetic,minor,rework,6.11,16.1
1939,20250628,2025-06-28,2025,6,June,Drive Shaft v4,Powertrain,"Rodriguez, Figueroa and Sanchez",88.0,Powertrain Assembly - Station 06,Powertrain Assembly,functional,minor,rework,541.53,19.8
1940,20250629,2025-06-29,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 10,Interior Assembly,assembly,minor,rework,141.4,10.8
1941,20250629,2025-06-29,2025,6,June,,,,,Painting - Station 05,Painting,cosmetic,major,scrap,27.76,73.4
1942,20250629,2025-06-29,2025,6,June,Headliner v2,Interior,Rhodes PLC,80.3,Interior Assembly - Station 11,Interior Assembly,assembly,minor,rework,146.97,25.5
1943,20250629,2025-06-29,2025,6,June,Rear Bumper v5,Exterior,Wolfe LLC,91.2,Exterior Trim - Station 16,Exterior Trim,cosmetic,minor,rework,118.38,16.0
