model_name,segment,trim_name,color_name,year,month,month_name,n_units,avg_material_cost,avg_labor_cost,avg_rework_cost,avg_total_cost,sum_total_cost
Jungle Owl,EV,Comfort,Copper Bronze,2025,5,May,14,12286.29,346.62,47.88,12680.79,177530.99
Jungle Owl,EV,Comfort,Copper Bronze,2025,6,June,17,12386.18,343.35,5.54,12735.06,216496.08
Jungle Owl,EV,Comfort,Copper Bronze,2025,7,July,9,12422.27,353.51,78.52,12854.3,115688.66
Jungle Owl,EV,Comfort,Copper Bronze,2025,8,August,11,12475.91,345.41,0.82,12822.14,141043.49
Jungle Owl,EV,Comfort,Copper Bronze,2025,9,September,18,12485.48,350.34,13.29,12849.11,231283.99
Jungle Owl,EV,Comfort,Copper Bronze,2025,10,October,21,12544.83,338.97,33.65,12917.45,271266.45
Jungle Owl,EV,Comfort,Copper Bronze,2025,11,November,22,12582.13,338.71,4.35,12925.19,284354.26
Jungle Owl,EV,Comfort,Copper Bronze,2025,12,December,8,12596.84,335.65,12.87,12945.36,103562.91
Jungle Owl,EV,Comfort,Copper Bronze,2026,1,January,24,12664.7,335.0,6.64,13006.34,312152.13
Jungle Owl,EV,Comfort,Copper Bronze,2026,2,February,17,12698.35,344.21,39.45,13082.01,222394.21
Jungle Owl,EV,Comfort,Copper Bronze,2026,3,March,26,12777.55,342.92,30.82,13151.29,341933.56
Jungle Owl,EV,Comfort,Copper Bronze,2026,4,April,36,12787.91,338.35,40.28,13166.54,473995.58
Jungle Owl,EV,Comfort,Copper Bronze,2026,5,May,11,12901.58,341.74,2.41,13245.73,145703.06
Jungle Owl,EV,Comfort,Copper Bronze,2026,6,June,33,12886.38,341.31,27.32,13255.02,437415.51
Jungle Owl,EV,Comfort,Copper Bronze,2026,7,July,19,12918.32,337.16,0.0,13255.48,251854.18
Jungle Owl,EV,Comfort,Crimson Red,2024,8,August,15,11870.61,343.28,51.31,12265.19,183977.91
Jungle Owl,EV,Comfort,Crimson Red,2024,9,September,10,11945.27,339.49,15.75,12300.51,123005.13
Jungle Owl,EV,Comfort,Crimson Red,2024,10,October,7,12022.62,358.28,20.51,12401.4,86809.83
Jungle Owl,EV,Comfort,Crimson Red,2024,11,November,13,12035.67,343.83,0.0,12379.49,160933.42
Jungle Owl,EV,Comfort,Crimson Red,2024,12,December,5,12105.55,343.68,25.93,12475.17,62375.84
Jungle Owl,EV,Comfort,Crimson Red,2025,1,January,7,12141.52,341.12,0.0,12482.64,87378.47
Jungle Owl,EV,Comfort,Crimson Red,2025,2,February,3,12179.42,350.33,0.0,12529.76,37589.28
Jungle Owl,EV,Comfort,Crimson Red,2025,3,March,12,12255.89,346.6,277.78,12880.28,154563.32
Jungle Owl,EV,Comfort,Crimson Red,2025,4,April,17,12252.43,339.0,0.31,12591.74,214059.57
Jungle Owl,EV,Comfort,Crimson Red,2025,5,May,25,12307.83,345.63,0.0,12653.46,316336.47
Jungle Owl,EV,Comfort,Crimson Red,2025,6,June,6,12359.56,344.79,4.03,12708.38,76250.28
Jungle Owl,EV,Comfort,Crimson Red,2025,7,July,14,12389.76,336.34,11.45,12737.55,178325.74
Jungle Owl,EV,Comfort,Crimson Red,2025,8,August,9,12467.28,332.64,0.0,12799.93,115199.33
Jungle Owl,EV,Comfort,Crimson Red,2025,9,September,17,12502.72,339.52,22.55,12864.79,218701.4
Jungle Owl,EV,Comfort,Crimson Red,2025,10,October,23,12506.49,343.69,0.46,12850.64,295564.66
Jungle Owl,EV,Comfort,Crimson Red,2025,11,November,15,12604.14,336.34,8.3,12948.78,194231.66
Jungle Owl,EV,Comfort,Crimson Red,2025,12,December,24,12612.31,339.19,0.0,12951.5,310836.1
Jungle Owl,EV,Comfort,Crimson Red,2026,1,January,34,12644.59,337.11,0.0,12981.7,441377.9
Jungle Owl,EV,Comfort,Crimson Red,2026,2,February,29,12701.73,347.03,9.57,13058.32,378691.36
Jungle Owl,EV,Comfort,Crimson Red,2026,3,March,11,12729.42,333.68,0.0,13063.11,143694.16
Jungle Owl,EV,Comfort,Crimson Red,2026,4,April,19,12827.47,343.81,0.0,13171.27,250254.17
Jungle Owl,EV,Comfort,Crimson Red,2026,5,May,30,12865.01,342.88,0.48,13208.37,396251.22
Jungle Owl,EV,Comfort,Crimson Red,2026,6,June,16,12912.13,340.05,11.36,13263.53,212216.52
Jungle Owl,EV,Comfort,Crimson Red,2026,7,July,19,12932.01,340.98,7.59,13280.58,252331.07
Jungle Owl,EV,Comfort,Forest Green,2024,8,August,4,11947.04,360.19,0.0,12307.23,49228.93
Jungle Owl,EV,Comfort,Forest Green,2024,9,September,2,11889.51,340.25,0.0,12229.76,24459.52
Jungle Owl,EV,Comfort,Forest Green,2024,10,October,18,12032.39,340.88,6.28,12379.56,222832.01
Jungle Owl,EV,Comfort,Forest Green,2024,11,November,9,12024.62,338.14,0.0,12362.75,111264.76
Jungle Owl,EV,Comfort,Forest Green,2024,12,December,4,12058.06,337.9,166.71,12562.67,50250.68
Jungle Owl,EV,Comfort,Forest Green,2025,1,January,11,12111.6,339.97,0.0,12451.57,136967.22
Jungle Owl,EV,Comfort,Forest Green,2025,2,February,9,12207.21,343.36,1.23,12551.81,112966.25
Jungle Owl,EV,Comfort,Forest Green,2025,3,March,26,12221.46,345.7,4.8,12571.97,326871.14
Jungle Owl,EV,Comfort,Forest Green,2025,4,April,17,12250.71,335.43,15.93,12602.06,214235.09
Jungle Owl,EV,Comfort,Forest Green,2025,5,May,14,12331.18,332.85,0.0,12664.03,177296.47
Jungle Owl,EV,Comfort,Forest Green,2025,6,June,14,12383.71,339.94,0.0,12723.65,178131.08
Jungle Owl,EV,Comfort,Forest Green,2025,7,July,19,12372.61,331.64,0.0,12704.25,241380.69
Jungle Owl,EV,Comfort,Forest Green,2025,8,August,8,12443.03,346.21,32.36,12821.61,102572.84
Jungle Owl,EV,Comfort,Forest Green,2025,9,September,12,12492.02,348.28,0.38,12840.68,154088.14
Jungle Owl,EV,Comfort,Forest Green,2025,10,October,20,12534.82,337.46,4.8,12877.08,257541.67
Jungle Owl,EV,Comfort,Forest Green,2025,11,November,16,12594.26,343.83,12.83,12950.93,207214.81
Jungle Owl,EV,Comfort,Forest Green,2025,12,December,17,12642.88,341.93,9.59,12994.41,220904.91
Jungle Owl,EV,Comfort,Forest Green,2026,1,January,11,12684.94,342.57,61.34,13088.86,143977.44
Jungle Owl,EV,Comfort,Forest Green,2026,2,February,10,12696.76,334.07,0.41,13031.24,130312.39
Jungle Owl,EV,Comfort,Forest Green,2026,3,March,32,12737.45,341.95,44.69,13124.09,419970.81
Jungle Owl,EV,Comfort,Forest Green,2026,4,April,10,12757.37,335.67,66.9,13159.94,131599.4
Jungle Owl,EV,Comfort,Forest Green,2026,5,May,10,12862.59,330.01,77.6,13270.19,132701.89
Jungle Owl,EV,Comfort,Forest Green,2026,6,June,17,12882.91,340.04,46.03,13268.98,225572.62
Jungle Owl,EV,Comfort,Forest Green,2026,7,July,17,12924.67,335.16,0.95,13260.77,225433.16
Jungle Owl,EV,Comfort,Midnight Black,2024,9,September,7,11947.02,334.29,31.44,12312.75,86189.23
Jungle Owl,EV,Comfort,Midnight Black,2024,10,October,7,11995.3,335.52,0.0,12330.82,86315.75
Jungle Owl,EV,Comfort,Midnight Black,2024,11,November,15,12061.6,333.64,0.0,12395.24,185928.65
Jungle Owl,EV,Comfort,Midnight Black,2024,12,December,10,12126.86,340.97,0.0,12467.83,124678.3
Jungle Owl,EV,Comfort,Midnight Black,2025,1,January,8,12157.58,337.99,0.0,12495.57,99964.55
Jungle Owl,EV,Comfort,Midnight Black,2025,2,February,9,12183.39,345.45,11.66,12540.5,112864.54
Jungle Owl,EV,Comfort,Midnight Black,2025,3,March,12,12193.32,338.23,0.68,12532.23,150386.8
Jungle Owl,EV,Comfort,Midnight Black,2025,4,April,7,12254.43,328.42,0.0,12582.85,88079.95
Jungle Owl,EV,Comfort,Midnight Black,2025,5,May,12,12298.24,334.1,10.12,12642.46,151709.47
Jungle Owl,EV,Comfort,Midnight Black,2025,6,June,25,12334.12,338.8,31.73,12704.64,317616.08
Jungle Owl,EV,Comfort,Midnight Black,2025,7,July,10,12457.16,335.84,0.0,12793.0,127930.04
Jungle Owl,EV,Comfort,Midnight Black,2025,8,August,14,12440.45,353.22,191.64,12985.3,181794.22
Jungle Owl,EV,Comfort,Midnight Black,2025,9,September,16,12498.21,339.03,10.18,12847.42,205558.64
Jungle Owl,EV,Comfort,Midnight Black,2025,10,October,12,12519.63,347.51,0.33,12867.48,154409.71
Jungle Owl,EV,Comfort,Midnight Black,2025,11,November,23,12540.3,336.18,0.46,12876.94,296169.61
Jungle Owl,EV,Comfort,Midnight Black,2025,12,December,10,12568.35,349.59,67.35,12985.29,129852.88
Jungle Owl,EV,Comfort,Midnight Black,2026,1,January,32,12690.85,338.87,29.02,13058.73,417879.42
Jungle Owl,EV,Comfort,Midnight Black,2026,2,February,14,12673.27,340.0,0.78,13014.06,182196.79
Jungle Owl,EV,Comfort,Midnight Black,2026,3,March,8,12724.9,336.38,0.0,13061.28,104490.24
Jungle Owl,EV,Comfort,Midnight Black,2026,4,April,20,12802.94,331.58,34.03,13168.55,263371.0
Jungle Owl,EV,Comfort,Midnight Black,2026,5,May,20,12831.52,343.57,13.87,13188.96,263779.2
Jungle Owl,EV,Comfort,Midnight Black,2026,6,June,20,12857.33,345.95,0.09,13203.36,264067.29
Jungle Owl,EV,Comfort,Midnight Black,2026,7,July,20,12957.98,341.31,16.1,13315.39,266307.73
Jungle Owl,EV,Comfort,Ocean Blue,2024,8,August,5,11896.69,325.62,0.0,12222.31,61111.53
Jungle Owl,EV,Comfort,Ocean Blue,2024,9,September,6,11962.74,343.77,29.84,12336.35,74018.08
Jungle Owl,EV,Comfort,Ocean Blue,2024,10,October,4,11993.13,344.45,35.71,12373.3,49493.18
Jungle Owl,EV,Comfort,Ocean Blue,2024,11,November,27,12038.51,342.96,11.09,12392.56,334599.17
Jungle Owl,EV,Comfort,Ocean Blue,2024,12,December,12,12075.58,340.4,20.89,12436.88,149242.51
Jungle Owl,EV,Comfort,Ocean Blue,2025,1,January,6,12243.65,335.96,0.29,12579.9,75479.38
Jungle Owl,EV,Comfort,Ocean Blue,2025,2,February,18,12185.52,342.3,46.46,12574.28,226337.12
Jungle Owl,EV,Comfort,Ocean Blue,2025,3,March,6,12276.28,340.89,0.0,12617.17,75702.99
Jungle Owl,EV,Comfort,Ocean Blue,2025,4,April,8,12264.17,341.52,0.0,12605.69,100845.52
Jungle Owl,EV,Comfort,Ocean Blue,2025,5,May,11,12263.38,339.31,0.91,12603.6,138639.6
Jungle Owl,EV,Comfort,Ocean Blue,2025,6,June,21,12373.83,348.45,8.23,12730.51,267340.72
Jungle Owl,EV,Comfort,Ocean Blue,2025,7,July,4,12413.8,327.9,0.0,12741.7,50966.8
Jungle Owl,EV,Comfort,Ocean Blue,2025,8,August,17,12410.55,344.69,6.28,12761.52,216945.77
Jungle Owl,EV,Comfort,Ocean Blue,2025,9,September,38,12501.54,341.09,76.55,12919.18,490928.96
Jungle Owl,EV,Comfort,Ocean Blue,2025,10,October,18,12556.96,336.81,45.64,12939.4,232909.22
Jungle Owl,EV,Comfort,Ocean Blue,2025,11,November,23,12592.16,340.7,43.03,12975.9,298445.7
Jungle Owl,EV,Comfort,Ocean Blue,2025,12,December,16,12668.43,342.77,6.03,13017.22,208275.56
Jungle Owl,EV,Comfort,Ocean Blue,2026,1,January,12,12627.51,335.2,0.99,12963.7,155564.34
Jungle Owl,EV,Comfort,Ocean Blue,2026,2,February,24,12713.32,337.7,6.74,13057.76,313386.34
Jungle Owl,EV,Comfort,Ocean Blue,2026,3,March,27,12741.26,337.57,34.47,13113.3,354058.97
Jungle Owl,EV,Comfort,Ocean Blue,2026,4,April,27,12788.83,339.58,2.0,13130.4,354520.92
Jungle Owl,EV,Comfort,Ocean Blue,2026,5,May,22,12850.87,336.74,45.36,13232.97,291125.44
Jungle Owl,EV,Comfort,Ocean Blue,2026,6,June,21,12913.76,340.85,0.0,13254.6,278346.66
Jungle Owl,EV,Comfort,Ocean Blue,2026,7,July,21,12945.67,344.18,5.43,13295.28,279200.88
Jungle Owl,EV,Comfort,Pearl Ivory,2024,8,August,17,11905.49,345.59,45.23,12296.31,209037.21
Jungle Owl,EV,Comfort,Pearl Ivory,2024,9,September,6,11879.86,345.93,443.43,12669.22,76015.34
Jungle Owl,EV,Comfort,Pearl Ivory,2024,10,October,13,11990.55,339.94,37.52,12368.0,160784.04
Jungle Owl,EV,Comfort,Pearl Ivory,2024,11,November,13,12050.28,336.83,0.0,12387.1,161032.35
Jungle Owl,EV,Comfort,Pearl Ivory,2024,12,December,7,12124.32,339.14,18.32,12481.78,87372.43
Jungle Owl,EV,Comfort,Pearl Ivory,2025,1,January,12,12097.23,343.1,8.68,12449.02,149388.21
Jungle Owl,EV,Comfort,Pearl Ivory,2025,2,February,7,12112.28,345.74,0.0,12458.02,87206.14
Jungle Owl,EV,Comfort,Pearl Ivory,2025,3,March,1,12314.06,340.75,0.0,12654.81,12654.81
Jungle Owl,EV,Comfort,Pearl Ivory,2025,4,April,21,12291.29,345.42,31.29,12667.99,266027.88
Jungle Owl,EV,Comfort,Pearl Ivory,2025,5,May,27,12332.02,339.14,28.9,12700.06,342901.73
Jungle Owl,EV,Comfort,Pearl Ivory,2025,6,June,17,12328.94,339.35,121.97,12790.26,217434.43
Jungle Owl,EV,Comfort,Pearl Ivory,2025,7,July,12,12389.23,340.99,55.62,12785.84,153430.06
Jungle Owl,EV,Comfort,Pearl Ivory,2025,8,August,11,12463.45,340.62,2.39,12806.46,140871.01
Jungle Owl,EV,Comfort,Pearl Ivory,2025,9,September,11,12424.8,340.55,0.0,12765.35,140418.85
Jungle Owl,EV,Comfort,Pearl Ivory,2025,10,October,27,12520.98,336.95,0.07,12857.99,347165.83
Jungle Owl,EV,Comfort,Pearl Ivory,2025,11,November,34,12550.2,345.17,1.07,12896.44,438478.9
Jungle Owl,EV,Comfort,Pearl Ivory,2025,12,December,27,12606.65,342.17,0.3,12949.11,349626.03
Jungle Owl,EV,Comfort,Pearl Ivory,2026,1,January,10,12669.77,327.84,0.0,12997.61,129976.11
Jungle Owl,EV,Comfort,Pearl Ivory,2026,2,February,9,12717.45,346.52,53.96,13117.93,118061.35
Jungle Owl,EV,Comfort,Pearl Ivory,2026,3,March,12,12753.85,347.8,87.77,13189.42,158273.04
Jungle Owl,EV,Comfort,Pearl Ivory,2026,4,April,38,12804.77,337.55,17.49,13159.81,500072.64
Jungle Owl,EV,Comfort,Pearl Ivory,2026,5,May,33,12847.1,336.58,11.93,13195.6,435454.96
Jungle Owl,EV,Comfort,Pearl Ivory,2026,6,June,24,12857.01,344.82,0.53,13202.36,316856.64
Jungle Owl,EV,Comfort,Pearl Ivory,2026,7,July,17,12884.56,341.09,6.67,13232.32,224949.51
Jungle Owl,EV,Comfort,Steel Grey,2024,8,August,5,11839.93,333.2,534.64,12707.77,63538.83
Jungle Owl,EV,Comfort,Steel Grey,2024,9,September,10,11951.15,328.21,0.0,12279.36,122793.59
Jungle Owl,EV,Comfort,Steel Grey,2024,10,October,10,12055.76,335.34,0.0,12391.1,123910.97
Jungle Owl,EV,Comfort,Steel Grey,2024,11,November,13,12040.55,334.66,46.52,12421.73,161482.5
Jungle Owl,EV,Comfort,Steel Grey,2025,1,January,6,12161.15,337.16,0.0,12498.31,74989.84
Jungle Owl,EV,Comfort,Steel Grey,2025,2,February,17,12158.25,346.04,8.38,12512.67,212715.32
Jungle Owl,EV,Comfort,Steel Grey,2025,3,March,26,12220.52,338.72,0.35,12559.59,326549.22
Jungle Owl,EV,Comfort,Steel Grey,2025,4,April,8,12277.07,324.16,17.86,12619.09,100952.75
Jungle Owl,EV,Comfort,Steel Grey,2025,5,May,24,12292.51,343.5,1.2,12637.21,303292.92
Jungle Owl,EV,Comfort,Steel Grey,2025,6,June,22,12340.0,335.91,18.0,12693.92,279266.21
Jungle Owl,EV,Comfort,Steel Grey,2025,7,July,7,12367.11,341.25,22.82,12731.18,89118.28
Jungle Owl,EV,Comfort,Steel Grey,2025,8,August,3,12441.34,336.53,31.14,12809.0,38427.0
Jungle Owl,EV,Comfort,Steel Grey,2025,9,September,12,12478.91,342.09,0.0,12821.0,153852.03
Jungle Owl,EV,Comfort,Steel Grey,2025,10,October,17,12509.92,335.69,13.92,12859.52,218611.87
Jungle Owl,EV,Comfort,Steel Grey,2025,11,November,11,12557.62,350.53,11.12,12919.27,142112.01
Jungle Owl,EV,Comfort,Steel Grey,2025,12,December,11,12635.9,335.04,0.0,12970.94,142680.29
Jungle Owl,EV,Comfort,Steel Grey,2026,1,January,10,12661.35,348.2,0.0,13009.55,130095.52
Jungle Owl,EV,Comfort,Steel Grey,2026,2,February,12,12681.19,349.82,0.0,13031.0,156372.02
Jungle Owl,EV,Comfort,Steel Grey,2026,3,March,28,12761.35,341.47,4.82,13107.64,367013.87
Jungle Owl,EV,Comfort,Steel Grey,2026,4,April,19,12774.45,342.62,140.0,13257.07,251884.37
Jungle Owl,EV,Comfort,Steel Grey,2026,5,May,19,12841.25,335.76,34.91,13211.93,251026.67
Jungle Owl,EV,Comfort,Steel Grey,2026,6,June,28,12885.78,342.2,33.9,13261.88,371332.58
Jungle Owl,EV,Comfort,Steel Grey,2026,7,July,17,12927.2,345.62,8.59,13281.41,225783.95
Jungle Owl,EV,Luxury,Arctic White,2024,9,September,12,13331.83,340.04,65.59,13737.47,164849.6
Jungle Owl,EV,Luxury,Arctic White,2024,10,October,6,13278.98,340.14,4.71,13623.83,81742.97
Jungle Owl,EV,Luxury,Arctic White,2024,12,December,4,13439.56,356.59,0.0,13796.15,55184.61
Jungle Owl,EV,Luxury,Arctic White,2025,1,January,3,13500.5,312.39,0.0,13812.89,41438.66
Jungle Owl,EV,Luxury,Arctic White,2025,2,February,7,13585.25,339.5,0.46,13925.2,97476.43
Jungle Owl,EV,Luxury,Arctic White,2025,3,March,4,13578.28,347.21,0.0,13925.49,55701.94
Jungle Owl,EV,Luxury,Arctic White,2025,4,April,6,13615.85,339.75,0.0,13955.59,83733.56
Jungle Owl,EV,Luxury,Arctic White,2025,5,May,5,13671.52,351.86,18.52,14041.9,70209.49
Jungle Owl,EV,Luxury,Arctic White,2025,7,July,4,13815.37,340.16,39.92,14195.44,56781.76
Jungle Owl,EV,Luxury,Arctic White,2025,8,August,3,13809.65,335.32,0.0,14144.97,42434.9
Jungle Owl,EV,Luxury,Arctic White,2025,9,September,3,13858.66,341.15,0.0,14199.81,42599.43
Jungle Owl,EV,Luxury,Arctic White,2025,10,October,13,13963.27,340.75,10.0,14314.02,186082.26
Jungle Owl,EV,Luxury,Arctic White,2025,11,November,2,14062.18,322.03,0.0,14384.21,28768.42
Jungle Owl,EV,Luxury,Arctic White,2025,12,December,7,14078.98,341.77,26.09,14446.84,101127.89
Jungle Owl,EV,Luxury,Arctic White,2026,1,January,18,14103.83,337.34,37.07,14478.25,260608.44
Jungle Owl,EV,Luxury,Arctic White,2026,2,February,4,14180.64,342.68,0.0,14523.32,58093.26
Jungle Owl,EV,Luxury,Arctic White,2026,4,April,12,14261.9,338.6,0.0,14600.49,175205.92
Jungle Owl,EV,Luxury,Arctic White,2026,5,May,11,14249.82,343.93,61.65,14655.4,161209.39
Jungle Owl,EV,Luxury,Arctic White,2026,6,June,12,14329.13,330.3,10.57,14669.99,176039.88
Jungle Owl,EV,Luxury,Arctic White,2026,7,July,8,14431.78,345.53,0.0,14777.31,118218.44
Jungle Owl,EV,Luxury,Copper Bronze,2024,9,September,6,13259.36,341.83,32.97,13634.15,81804.91
Jungle Owl,EV,Luxury,Copper Bronze,2024,10,October,5,13376.75,338.96,34.67,13750.37,68751.87
Jungle Owl,EV,Luxury,Copper Bronze,2024,11,November,3,13469.06,356.21,0.0,13825.26,41475.79
Jungle Owl,EV,Luxury,Copper Bronze,2024,12,December,1,13454.19,316.79,0.0,13770.98,13770.98
Jungle Owl,EV,Luxury,Copper Bronze,2025,1,January,3,13498.36,321.38,0.0,13819.74,41459.22
Jungle Owl,EV,Luxury,Copper Bronze,2025,2,February,11,13585.92,344.44,0.78,13931.14,153242.55
Jungle Owl,EV,Luxury,Copper Bronze,2025,3,March,5,13558.0,327.27,0.0,13885.27,69426.34
Jungle Owl,EV,Luxury,Copper Bronze,2025,4,April,6,13701.27,341.42,0.0,14042.69,84256.16
Jungle Owl,EV,Luxury,Copper Bronze,2025,5,May,2,13606.74,333.5,0.0,13940.25,27880.49
Jungle Owl,EV,Luxury,Copper Bronze,2025,6,June,1,13732.27,309.89,118.38,14160.54,14160.54
Jungle Owl,EV,Luxury,Copper Bronze,2025,7,July,8,13828.76,344.84,1.23,14174.83,113398.63
Jungle Owl,EV,Luxury,Copper Bronze,2025,8,August,4,13857.93,341.08,43.65,14242.66,56970.63
Jungle Owl,EV,Luxury,Copper Bronze,2025,9,September,5,14004.39,340.54,0.36,14345.28,71726.4
Jungle Owl,EV,Luxury,Copper Bronze,2025,10,October,4,13904.63,338.17,0.0,14242.8,56971.2
Jungle Owl,EV,Luxury,Copper Bronze,2025,11,November,6,14030.93,349.65,0.0,14380.58,86283.47
Jungle Owl,EV,Luxury,Copper Bronze,2025,12,December,13,14026.09,331.19,0.0,14357.28,186644.7
Jungle Owl,EV,Luxury,Copper Bronze,2026,1,January,5,14057.41,344.32,0.0,14401.73,72008.66
Jungle Owl,EV,Luxury,Copper Bronze,2026,2,February,8,14154.77,345.9,0.0,14500.66,116005.29
Jungle Owl,EV,Luxury,Copper Bronze,2026,3,March,13,14216.22,339.69,0.0,14555.91,189226.88
Jungle Owl,EV,Luxury,Copper Bronze,2026,4,April,2,14152.61,362.13,0.0,14514.74,29029.47
Jungle Owl,EV,Luxury,Copper Bronze,2026,5,May,11,14296.48,343.22,1.01,14640.71,161047.82
Jungle Owl,EV,Luxury,Copper Bronze,2026,6,June,8,14358.72,327.58,0.0,14686.3,117490.39
Jungle Owl,EV,Luxury,Copper Bronze,2026,7,July,10,14419.89,337.17,0.0,14757.06,147570.59
Jungle Owl,EV,Luxury,Crimson Red,2024,9,September,4,13307.11,353.88,0.0,13660.99,54643.95
Jungle Owl,EV,Luxury,Crimson Red,2024,11,November,3,13460.29,333.02,59.18,13852.5,41557.49
Jungle Owl,EV,Luxury,Crimson Red,2024,12,December,10,13443.45,329.23,28.33,13801.01,138010.05
Jungle Owl,EV,Luxury,Crimson Red,2025,1,January,5,13543.33,338.0,0.0,13881.33,69406.65
Jungle Owl,EV,Luxury,Crimson Red,2025,2,February,1,13626.47,347.12,0.0,13973.59,13973.59
Jungle Owl,EV,Luxury,Crimson Red,2025,3,March,3,13576.54,338.2,0.0,13914.74,41744.21
Jungle Owl,EV,Luxury,Crimson Red,2025,4,April,6,13636.99,340.45,0.0,13977.44,83864.65
Jungle Owl,EV,Luxury,Crimson Red,2025,5,May,8,13729.76,325.18,0.0,14054.94,112439.49
Jungle Owl,EV,Luxury,Crimson Red,2025,6,June,5,13714.22,342.71,0.0,14056.93,70284.64
Jungle Owl,EV,Luxury,Crimson Red,2025,7,July,11,13877.25,339.04,0.0,14216.29,156379.23
Jungle Owl,EV,Luxury,Crimson Red,2025,8,August,5,13816.84,321.18,0.0,14138.02,70690.1
Jungle Owl,EV,Luxury,Crimson Red,2025,9,September,12,13883.12,332.28,0.0,14215.4,170584.75
Jungle Owl,EV,Luxury,Crimson Red,2025,10,October,13,13898.07,341.48,0.0,14239.55,185114.13
Jungle Owl,EV,Luxury,Crimson Red,2025,11,November,3,13976.68,339.35,0.0,14316.03,42948.09
Jungle Owl,EV,Luxury,Crimson Red,2025,12,December,17,14061.61,339.9,0.14,14401.65,244828.09
Jungle Owl,EV,Luxury,Crimson Red,2026,1,January,18,14095.37,343.12,0.0,14438.49,259892.9
Jungle Owl,EV,Luxury,Crimson Red,2026,2,February,5,14117.36,344.01,0.0,14461.38,72306.88
Jungle Owl,EV,Luxury,Crimson Red,2026,3,March,9,14160.65,332.3,1.13,14494.08,130446.73
Jungle Owl,EV,Luxury,Crimson Red,2026,4,April,6,14249.04,348.83,2.07,14599.93,87599.6
Jungle Owl,EV,Luxury,Crimson Red,2026,5,May,11,14297.19,340.77,0.46,14638.43,161022.69
Jungle Owl,EV,Luxury,Crimson Red,2026,6,June,12,14350.4,352.22,9.35,14711.97,176543.6
Jungle Owl,EV,Luxury,Crimson Red,2026,7,July,13,14425.97,340.2,14.0,14780.18,192142.3
Jungle Owl,EV,Luxury,Forest Green,2024,7,July,4,13156.94,354.82,0.0,13511.76,54047.04
Jungle Owl,EV,Luxury,Forest Green,2024,8,August,1,13144.7,354.63,3.35,13502.68,13502.68
Jungle Owl,EV,Luxury,Forest Green,2024,9,September,3,13332.07,334.46,0.0,13666.53,40999.59
Jungle Owl,EV,Luxury,Forest Green,2024,10,October,8,13375.88,350.36,20.41,13746.64,109973.13
Jungle Owl,EV,Luxury,Forest Green,2024,11,November,3,13364.64,340.43,36.26,13741.33,41223.99
Jungle Owl,EV,Luxury,Forest Green,2024,12,December,2,13475.92,326.45,1329.9,15132.27,30264.54
Jungle Owl,EV,Luxury,Forest Green,2025,1,January,17,13558.56,336.22,49.38,13944.16,237050.69
Jungle Owl,EV,Luxury,Forest Green,2025,3,March,8,13626.14,335.58,0.0,13961.73,111693.8
Jungle Owl,EV,Luxury,Forest Green,2025,4,April,11,13591.19,343.94,14.8,13949.93,153449.22
Jungle Owl,EV,Luxury,Forest Green,2025,5,May,5,13704.77,342.36,0.0,14047.13,70235.66
Jungle Owl,EV,Luxury,Forest Green,2025,6,June,6,13748.05,336.21,1.22,14085.48,84512.87
Jungle Owl,EV,Luxury,Forest Green,2025,7,July,5,13839.34,333.48,0.0,14172.82,70864.11
Jungle Owl,EV,Luxury,Forest Green,2025,8,August,9,13839.77,339.28,74.36,14253.41,128280.73
Jungle Owl,EV,Luxury,Forest Green,2025,9,September,9,13972.04,341.6,13.73,14327.37,128946.33
Jungle Owl,EV,Luxury,Forest Green,2025,10,October,12,13978.95,340.79,22.35,14342.08,172105.01
Jungle Owl,EV,Luxury,Forest Green,2025,11,November,7,13950.27,340.76,0.82,14291.86,100042.99
